"","cell_ID","Ventricular Cardiomyocyte","Fibroblast","Myeloid","Endothelial cell","Neural cell","Lymphatic Endothelial cell","Mural cell","Lymphoid","Mast cell","Adipocyte","Atrial Cardiomyocyte","Mesothelial cell"
"18","17",0,0,0,0,0,0.253155272278775,0,0,0.362834473520511,0,0.126501656383721,0.257508597816993
"19","18",0.305401098094321,0,0,0,0.172904358153243,0.351528036535109,0,0.170166507217327,0,0,0,0
"20","19",0,0,0.30971420116176,0,0,0.24105367650378,0,0,0.304316598003913,0,0,0.144915524330547
"21","20",0,0.167270171600362,0,0,0.335847778459356,0,0.342431558480092,0,0,0,0,0.15445049146019
"22","21",0,0.246065508345592,0,0,0,0.432466838845088,0.32146765280932,0,0,0,0,0
"23","22",0.284404450939666,0,0,0.137015877269628,0,0,0.391997996616231,0.186581675174475,0,0,0,0
"24","23",0,0.306483011122642,0.196974042992714,0,0,0,0,0,0.328445884814493,0,0,0.168097061070151
"25","24",0.150762081549198,0.235550671569949,0,0.16895282100494,0,0,0.347204954529859,0,0,0,0.0975294713460548,0
"26","25",0,0.582419397973167,0,0.223778294897755,0,0,0,0,0,0,0,0.193802307129077
"27","26",0.239720741406472,0,0.163539648669319,0,0.197874375938754,0.193171049395095,0.205694184590359,0,0,0,0,0
"28","27",0,0.147613212399794,0,0.191146224926596,0.493281954637013,0,0,0,0.167958608036597,0,0,0
"29","28",0.269041219855978,0,0,0.730958780144022,0,0,0,0,0,0,0,0
"30","29",0.311436374487338,0,0,0,0,0,0.313651852206685,0.219030583368574,0.155881189937403,0,0,0
"31","30",0.214784543513002,0.303335221630153,0,0,0.174068333669646,0,0,0,0.307811901187199,0,0,0
"32","31",0,0,0.473680812346139,0,0,0.311499563183904,0,0,0.214819624469958,0,0,0
"33","32",0,0.119391743571286,0,0.294236066038087,0.251961062606459,0,0,0.190122796165743,0,0,0,0.144288331618425
"34","33",0.370695386356663,0,0,0,0,0.302541713949321,0,0,0.221651123514467,0,0.105111776179549,0
"35","34",0,0.296892346707432,0.219560128326046,0.127419847251284,0.186353966666185,0,0.169773711049054,0,0,0,0,0
"36","35",0,0.216969887909761,0,0.207589515098181,0,0,0,0,0.326062164666588,0,0,0.24937843232547
"37","36",0,0,0,0,0,0.449529992892303,0,0,0.329418475678209,0,0,0.221051531429488
"38","37",0.220107753642731,0.242163775276185,0,0,0,0.177304226346985,0,0.170911084733262,0.189513160000837,0,0,0
"39","38",0.370361202775557,0,0,0.204870852933264,0,0,0,0,0,0,0,0.424767944291179
"40","39",0,0,0,0.393326334033798,0,0,0.410491866100532,0,0,0,0,0.19618179986567
"41","40",0.381233391073334,0,0.130440420559352,0,0,0,0.148082769734223,0,0.141793106284978,0,0,0.198450312348114
"42","41",0,0,0,0.193486252697003,0.224300859436753,0.160800566320781,0.421412321545464,0,0,0,0,0
"43","42",0,0.499484236030436,0.248109231588432,0,0,0,0,0.252406532381132,0,0,0,0
"44","43",0.133929820501846,0.100240529558843,0,0.238514094997474,0,0.179406378120136,0.183099060320073,0,0.164810116501628,0,0,0
"45","44",0.751649362085342,0.248350637914658,0,0,0,0,0,0,0,0,0,0
"46","45",0,0.640272265834345,0,0,0,0,0.359727734165655,0,0,0,0,0
"47","46",0,0.248137464732488,0,0,0,0,0,0,0,0,0,0.751862535267512
"48","47",0,0.239005711210595,0,0.16268621955992,0,0,0,0,0.20769386055822,0,0,0.390614208671264
"49","48",0,0,0.282914414035744,0,0,0.251518302785719,0,0.149555082096511,0.1511435281732,0,0,0.164868672908826
"50","49",0.232948034251209,0,0,0,0,0,0,0.357464310452189,0.1078433514659,0,0,0.301744303830702
"51","50",0,0,0.223150312530003,0,0,0.230003915210344,0.351513661032401,0,0,0,0,0.195332111227252
"52","51",0.587658569186827,0,0.163880202724134,0,0,0,0.248461228089039,0,0,0,0,0
"53","52",0.382571777734802,0.284734592615155,0,0.177739459389881,0,0,0,0.154954170260162,0,0,0,0
"54","53",0,0,0.270890945957958,0,0.319049516710525,0.225874176392246,0,0,0.184185360939271,0,0,0
"55","54",0.526468273177183,0.260926314347651,0,0,0,0,0,0,0,0,0,0.212605412475167
"56","55",0,0.322771271759335,0.231003565027447,0,0,0,0,0,0,0,0,0.446225163213219
"57","56",0.398093396626342,0.426942759493051,0,0,0,0,0,0,0,0,0.174963843880607,0
"58","57",0,0.0881532107911807,0.281569799121233,0,0.32535020961075,0,0,0,0.304926780476837,0,0,0
"59","58",0.478936932552236,0.115498351970446,0.165475174225534,0,0,0.240089541251783,0,0,0,0,0,0
"60","59",0,0,0.13806169527367,0,0.431787030122719,0,0,0,0.288787715271238,0,0,0.141363559332373
"61","60",0,0,0.209401580319925,0.140979388462502,0,0.289753287833129,0.162279898383455,0,0.197585845000989,0,0,0
"62","61",0.192938299541957,0.169300905303212,0,0,0,0,0.203199461464747,0,0,0,0.189288942977617,0.245272390712466
"63","62",0,0,0,0.486268217329694,0,0.180685764202467,0.170063388451094,0,0,0,0,0.162982630016746
"64","63",0,0.230923791512742,0,0,0,0.284782051100351,0.246248532906231,0,0,0,0,0.238045624480676
"65","64",0.251889718343241,0,0.274769443068446,0,0.179501638996764,0,0,0,0,0,0,0.293839199591549
"66","65",0.322902821253115,0,0,0.254726834417264,0,0,0,0.154163881433795,0.268206462895826,0,0,0
"67","66",0.657219210787023,0,0,0,0,0.152472579041094,0.190308210171883,0,0,0,0,0
"68","67",0.212677458851252,0,0,0.199415415117923,0,0.141101976496376,0,0,0.154044596453064,0,0,0.292760553081385
"69","68",0,0.436398954151266,0.189822327672231,0,0.373778718176503,0,0,0,0,0,0,0
"70","69",0,0,0.218817403437287,0,0,0,0.523672129152919,0,0.257510467409794,0,0,0
"71","70",0,0.287171450783749,0,0,0,0,0.712828549216251,0,0,0,0,0
"72","71",0.543479839299734,0,0,0,0.114042465714073,0,0,0,0.116555071043228,0,0,0.225922623942965
"73","72",0.165216445856679,0.150038692157623,0,0.189405312350487,0.205267752207082,0,0.290071797428129,0,0,0,0,0
"74","73",0.450120637737561,0,0,0,0.0884789301288291,0,0.342038768271318,0,0,0,0,0.119361663862292
"75","74",0,0.110264055083383,0,0.282190293758947,0,0.322268278967881,0.285277372189789,0,0,0,0,0
"76","75",0.183230157638592,0,0.222631628175534,0.214527642342759,0,0,0,0,0,0,0,0.379610571843116
"77","76",0,0.193162990896811,0,0,0,0.275547533675359,0.406116987174442,0,0,0,0,0.125172488253388
"78","77",0.170380042945088,0.194496317570688,0,0.390338732647472,0,0.244784906836752,0,0,0,0,0,0
"79","78",0,0.231656183728916,0,0,0,0.223415815068855,0,0,0.544928001202229,0,0,0
"80","79",0.559588497564045,0,0,0,0,0,0,0,0.238894513611255,0,0,0.2015169888247
"81","80",0.261770805069749,0.336486484429428,0.401742710500823,0,0,0,0,0,0,0,0,0
"82","81",0.108555928344193,0.339776168899528,0,0,0.256518196552865,0,0,0,0,0,0,0.295149706203414
"83","82",0.42497379993948,0.158602336231276,0,0,0.181363039615576,0,0,0,0,0,0,0.235060824213668
"84","83",0,0.288541508897778,0,0.225079099407676,0.33286587617784,0.153513515516706,0,0,0,0,0,0
"85","84",0,0.419669666084523,0,0,0.215389513147339,0,0.208395127973205,0.156545692794932,0,0,0,0
"86","85",0,0,0,1,0,0,0,0,0,0,0,0
"87","86",0.610124486970167,0.389875513029833,0,0,0,0,0,0,0,0,0,0
"88","87",0.289692188370813,0,0,0,0,0.172297115197337,0,0.205776587834374,0,0,0.0453426890892726,0.286891419508204
"89","88",0.944182785511061,0,0,0,0,0,0,0,0,0,0.0558172144889391,0
"90","89",0.331056970887068,0.220593664745101,0.149387189546734,0,0.161452538023655,0,0.137509636797442,0,0,0,0,0
"91","90",0.33643381638399,0,0,0,0,0.470893133966826,0,0,0,0,0,0.192673049649184
"92","91",0.233542030102458,0,0.206792056659474,0.251738191119649,0,0,0.307927722118419,0,0,0,0,0
"93","92",0,0.234944918442312,0,0.229249648198586,0,0.535805433359102,0,0,0,0,0,0
"94","93",0.401651747253025,0,0,0,0,0,0.190786517590544,0,0,0,0.162436273397822,0.245125461758609
"95","94",0,0.261244083173609,0.252260971812385,0,0.369675873357516,0,0,0,0,0,0,0.11681907165649
"96","95",0,0.58850392031227,0,0,0.41149607968773,0,0,0,0,0,0,0
"97","96",0.400601896371468,0,0,0,0,0.457309813439938,0,0.142088290188593,0,0,0,0
"98","97",0.26491893610816,0.312334731115257,0.143894471274823,0,0,0,0.278851861501759,0,0,0,0,0
"99","98",0.652431530570088,0.347568469429912,0,0,0,0,0,0,0,0,0,0
"100","99",0.252577128537699,0.164289719118917,0.301056972573193,0,0.142560909320271,0.13951527044992,0,0,0,0,0,0
"101","100",0,0.463318603979635,0,0.150377571121399,0,0,0,0,0,0,0,0.386303824898966
"102","101",0,0,0.186124597953718,0.229982292480106,0.206397903321905,0.139337913068256,0,0,0.134073137246498,0,0,0.104084155929517
"103","102",0.137960462878384,0,0.325763822450274,0,0,0,0,0.178065902514031,0,0,0,0.358209812157311
"104","103",0,0.271449635957528,0.331458581326364,0,0,0,0,0,0.20896011629507,0,0,0.188131666421038
"105","104",0,0.356039657382683,0.127875391077215,0,0,0,0.516084951540103,0,0,0,0,0
"106","105",0,0.346625859670202,0,0,0,0,0,0.221636437309654,0.241665900330595,0,0,0.190071802689549
"107","106",0,0.359473614630152,0.421275354902066,0,0,0,0,0.219251030467782,0,0,0,0
"108","107",0.26252430742139,0.0935609876500135,0.278466442403846,0,0,0,0,0,0.127903220395422,0,0,0.237545042129328
"109","108",0.276046002150926,0,0,0,0.723953997849074,0,0,0,0,0,0,0
"110","109",0.474697645118878,0.0731388931749145,0,0.297533794168781,0,0,0,0,0.154629667537426,0,0,0
"111","110",0,0.459299348459443,0,0.24021235636485,0,0,0,0,0.300488295175707,0,0,0
"112","111",0,0.0520352056030951,0.130045767036918,0.177294914342283,0,0,0.292220687881819,0,0.108894830635519,0,0,0.239508594500366
"113","112",0,0.0632595543897241,0,0.274302425367671,0,0.170218598937952,0,0.249139794969043,0,0,0,0.24307962633561
"114","113",0,0.301579267268718,0,0.108887192489821,0,0,0.233978131457965,0,0.355555408783496,0,0,0
"115","114",0.36032228022142,0.30083790602279,0,0.33883981375579,0,0,0,0,0,0,0,0
"116","115",0,0.361789188647134,0,0.363247187338809,0,0.274963624014057,0,0,0,0,0,0
"117","116",0.214622219052577,0,0.393588691071573,0,0,0,0,0,0.246619227209636,0,0,0.145169862666213
"118","117",0,0.0890626683027186,0.150363543483559,0.166561713261162,0,0.117817750135285,0.476194324817275,0,0,0,0,0
"119","118",0.496272847418892,0,0,0,0,0.323796009636967,0,0,0,0,0,0.179931142944141
"120","119",0,0,0,0.197240916922569,0,0,0.458619948973324,0.165381209965225,0.178757924138882,0,0,0
"121","120",0,0.719899488413481,0,0,0,0.280100511586519,0,0,0,0,0,0
"122","121",0.439025629097906,0.23730634526712,0,0,0,0,0.140914729525806,0,0.182753296109168,0,0,0
"123","122",0,0,0.217478624782592,0.304863358206432,0,0.121047515844361,0,0,0.124813387707855,0,0,0.23179711345876
"124","123",0,0.176016428273469,0.299661349971876,0,0,0.342049551146004,0.182272670608651,0,0,0,0,0
"125","124",0.38040421806198,0.61959578193802,0,0,0,0,0,0,0,0,0,0
"126","125",0,0.274575985356979,0.328898271957407,0,0,0,0,0,0.229623136183329,0,0,0.166902606502285
"127","126",0,0,0.203867493817259,0.23826090185828,0,0,0,0.123534017353409,0.237204198952236,0,0,0.197133388018816
"128","127",0,0.194841454340815,0.304673706700861,0,0,0.249038105246961,0,0,0,0,0,0.251446733711363
"129","128",0,0,0,0.172744627225286,0.175076842888416,0.10366938922344,0.192275025828595,0,0.356234114834263,0,0,0
"130","129",0.212992568163374,0.340555198169298,0,0.22220889961871,0,0.224243334048617,0,0,0,0,0,0
"131","130",0,0,0.285537918459369,0,0,0,0,0.300402845553451,0.41405923598718,0,0,0
"132","131",0,0.302914542468433,0.205621231184958,0.334320924284602,0,0,0,0,0.157143302062008,0,0,0
"133","132",0.328217210704951,0,0,0,0,0,0,0,0.481057835934097,0,0,0.190724953360953
"134","133",0.146414605979621,0.20412376126295,0,0,0.14006161367265,0,0.235419570684717,0,0,0,0,0.273980448400063
"135","134",0.24584436188507,0,0,0,0.470689466255343,0.283466171859587,0,0,0,0,0,0
"136","135",0.157670123725991,0.058728953797722,0.220212984535424,0.240793061734151,0,0,0,0,0.176828331480079,0,0,0.145766544726634
"137","136",0,0,0.202732217347601,0.797267782652399,0,0,0,0,0,0,0,0
"138","137",0,0.612959199967625,0,0.236901788279866,0,0,0,0,0,0,0,0.150139011752509
"139","138",0,0,0.374271478673225,0,0,0,0.374618358913712,0,0.191282112699851,0,0.0598280497132119,0
"140","139",0.461083541199488,0.237832577173706,0,0,0,0,0,0,0.301083881626807,0,0,0
"141","140",0,0.479471507878655,0.158371290832429,0,0,0,0.221375373519808,0,0.140781827769108,0,0,0
"142","141",0.221455904390588,0.106660218723718,0,0,0,0,0,0.184216683798055,0.194281379785742,0,0,0.293385813301897
"143","142",0,0.408606726200644,0,0,0,0,0,0,0,0,0.235803223665123,0.355590050134233
"144","143",0.159718988452023,0.543587548235859,0,0,0,0,0,0,0,0,0,0.296693463312118
"145","144",0,0.188379316705228,0,0.161173704040951,0.144144819107189,0,0.239069454173465,0,0.115871935495202,0,0,0.151360770477966
"146","145",0.502225061702066,0,0,0,0,0,0,0,0.306311707393361,0,0,0.191463230904573
"147","146",0.200377766226359,0,0,0.132743955110355,0,0.222288663914417,0.250973661866914,0,0,0,0,0.193615952881956
"148","147",0,0.115511081722888,0.276041419579046,0,0,0.233887656688335,0.374559842009731,0,0,0,0,0
"149","148",0.3066065372633,0,0.17214452458913,0.121367385687674,0,0.119391178655781,0,0,0,0,0,0.280490373804114
"150","149",0.288923614842346,0,0,0,0,0,0,0.19483719508731,0,0,0.268772569121738,0.247466620948607
"151","150",0.286090795291655,0,0,0,0.215483069616594,0,0,0.178967296120803,0,0,0,0.319458838970948
"152","151",0,0.355814565291903,0,0.20958199651189,0,0,0.297935237248606,0,0,0,0,0.136668200947602
"153","152",0,0.512215619173923,0.198495229769837,0,0,0.28928915105624,0,0,0,0,0,0
"154","153",0,0.318491544199348,0.324004981075079,0,0.170164098759162,0,0.18733937596641,0,0,0,0,0
"155","154",0.501865430650493,0,0,0.348903326816307,0.1492312425332,0,0,0,0,0,0,0
"156","155",0.586172064042746,0,0,0,0,0,0.258074582164775,0,0.155753353792479,0,0,0
"157","156",0,0,0,0,0,0.29209580345849,0.560761705571683,0.147142490969827,0,0,0,0
"158","157",0.595320629223097,0.202917505066741,0,0,0,0,0,0,0.201761865710162,0,0,0
"159","158",0.287694724036224,0.307756129044686,0,0.202041866757031,0,0,0.202507280162059,0,0,0,0,0
"160","159",0,0,0.235829397900245,0,0,0.534385467286915,0,0,0,0,0,0.22978513481284
"161","160",0.309809770642766,0,0,0.178938837549416,0,0,0,0.304065021535047,0.207186370272771,0,0,0
"162","161",0.292808163494939,0,0,0.396249585702802,0.254402970581795,0,0,0,0,0,0.0565392802204641,0
"163","162",0.2225333755073,0.387791391362644,0,0.180985538257967,0,0,0,0,0.208689694872089,0,0,0
"164","163",0,0.114686958276741,0.154053820819507,0.425024182255413,0,0.132173644874901,0,0,0.174061393773438,0,0,0
"165","164",0.227627661503114,0.107970844004919,0.230487273869856,0,0.130462499271754,0,0,0.139099513820064,0,0,0,0.164352207530292
"166","165",0.305324847292812,0,0,0,0,0,0.260906863216615,0,0.433768289490573,0,0,0
"167","166",0.430128076189072,0,0,0,0,0,0.341208424417133,0,0.228663499393794,0,0,0
"168","167",0,0,0.296177503760256,0,0,0.460867038534047,0,0,0,0,0,0.242955457705696
"169","168",0,0.101054500894293,0,0.193642628756921,0.268089719401051,0.223930062699277,0,0,0.213283088248458,0,0,0
"170","169",0.501614271134087,0,0,0,0.196792201069296,0,0,0.143771952978744,0,0,0.157821574817874,0
"171","170",0.303543154740605,0,0,0,0.349133438569781,0,0,0,0,0,0.15031707625988,0.197006330429735
"172","171",0,0,0.136801683489812,0.179496794445553,0,0,0,0,0.391347031897669,0,0,0.292354490166967
"173","172",0.317928911598838,0.177601545373275,0.193885852907825,0.181731464812081,0,0.128852225307981,0,0,0,0,0,0
"174","173",0.180586126501106,0,0,0,0.314627180302459,0.153405681829259,0.19960185546502,0,0,0,0,0.151779155902155
"175","174",0,0.347078353132372,0.212003750783917,0,0,0.219035250655237,0,0,0,0,0,0.221882645428475
"176","175",0.249873489838431,0,0.111798657895037,0,0,0,0.230259764389415,0,0.141692865398455,0,0,0.266375222478661
"177","176",0.52175052838093,0,0,0,0,0,0,0,0.47824947161907,0,0,0
"178","177",0,0.3796312670259,0,0,0,0.303994578544462,0.316374154429638,0,0,0,0,0
"179","178",0,0,0,0,0,0.673468211560108,0,0.326531788439892,0,0,0,0
"180","179",0,0.179649368715356,0,0,0.374344897889574,0,0,0.348886791663729,0,0,0.0971189417313413,0
"181","180",0,0.197993699815515,0,0,0.241219436446383,0,0.204985050054986,0.165428634153409,0,0,0,0.190373179529708
"182","181",0.230138219508223,0.215123936816576,0,0.218994706531467,0,0,0,0,0.171273260288177,0,0,0.164469876855557
"183","182",0,0.09683132951288,0,0,0,0.240778096877196,0.275380400986529,0.168426353940374,0,0,0,0.218583818683021
"184","183",0.292576090389374,0,0,0.442502443146179,0,0.174478367852627,0,0,0,0,0.0904430986118195,0
"185","184",0.690822896541826,0,0,0,0,0.309177103458174,0,0,0,0,0,0
"186","185",0.391336417876524,0.214089167684648,0,0.134118786162038,0,0,0,0,0.142086370662373,0,0,0.118369257614416
"187","186",0,0.203254602083503,0.2075153213978,0,0,0,0.329843293688942,0,0.259386782829755,0,0,0
"188","187",0.507599573736124,0,0,0.264769940301164,0,0,0,0,0.227630485962711,0,0,0
"189","188",0.514358385298262,0,0.168159394824363,0,0,0,0.317482219877375,0,0,0,0,0
"190","189",0,0.195347051600389,0,0,0,0.49817785697108,0.306475091428531,0,0,0,0,0
"191","190",0.173843180015647,0.228908554788969,0,0,0,0,0.187897407128171,0,0,0,0.154354888059723,0.25499597000749
"192","191",0.207496884812389,0,0,0.110109543750177,0.160861354199726,0,0.354974460612768,0,0,0,0,0.166557756624939
"193","192",0.35352850725485,0.19880221332552,0.286670814400901,0,0,0,0.16099846501873,0,0,0,0,0
"194","193",0,0.212917949781457,0,0.181627657426889,0,0,0.158326044853333,0,0.447128347938322,0,0,0
"195","194",0,0,0.330193758748707,0,0,0,0.226123344500533,0,0.44368289675076,0,0,0
"196","195",0,0.590826227947837,0,0,0,0,0.409173772052163,0,0,0,0,0
"197","196",0,0,0,0,0,0.527745349664053,0.236971405563309,0.235283244772639,0,0,0,0
"198","197",0.476037167044634,0.336228297609791,0,0,0,0,0.187734535345575,0,0,0,0,0
"199","198",0.16115610137137,0,0,0,0.144183253136017,0.243140109061933,0.257077721996541,0,0,0,0,0.194442814434139
"200","199",0,0.32507642837135,0,0,0.228710574329296,0,0.176642404327846,0,0,0,0,0.269570592971508
"201","200",0,0,0,0.24692120211216,0,0.198447600863511,0,0,0.396009924758165,0,0,0.158621272266165
"202","201",0,0.130351609862309,0,0.130472482280608,0.133327799953342,0.178326686910478,0.107531425701196,0,0.319989995292066,0,0,0
"203","202",0.447659465278193,0.274756159579659,0,0,0,0,0.277584375142148,0,0,0,0,0
"204","203",0,0.112068083125595,0,0,0,0,0,0,0.335786284236237,0,0,0.552145632638168
"205","204",0,0,0,0.272815522628231,0,0.431702939645389,0.29548153772638,0,0,0,0,0
"206","205",0.696913727027081,0.303086272972919,0,0,0,0,0,0,0,0,0,0
"207","206",0,0,0.244530496540986,0.384328301910504,0,0,0,0.37114120154851,0,0,0,0
"208","207",0.574747830917159,0,0,0,0.126823484080721,0,0,0,0,0,0.0783441760104231,0.220084508991698
"209","208",0,0,0.261439145939051,0,0,0.246498829513298,0.231243626061526,0,0,0,0,0.260818398486125
"210","209",0,0.212074730229079,0,0.308273117444045,0,0,0.294949906951481,0.184702245375394,0,0,0,0
"211","210",0.354579685857696,0.271116787250825,0,0,0,0,0.190961915494875,0,0,0,0,0.183341611396604
"212","211",0,0,0,0.27443555662146,0,0.197202242593055,0,0,0.528362200785484,0,0,0
"213","212",0.320532406821191,0.429843510069991,0,0,0,0,0,0,0.249624083108818,0,0,0
"214","213",0,0.834397913003399,0,0,0,0,0,0,0,0,0.165602086996601,0
"215","214",0.754386289773442,0,0,0,0,0,0,0,0.245613710226558,0,0,0
"216","215",0.23370917631517,0.0970219183565603,0.311869473472934,0,0.210078214253566,0.147321217601769,0,0,0,0,0,0
"217","216",0,0.143365559552069,0,0,0,0.410249244591208,0,0,0.200542215502129,0,0,0.245842980354595
"218","217",0,0.248082755470628,0.227122148743941,0,0,0,0.29508702538938,0.229708070396051,0,0,0,0
"219","218",0,0,0,0.225351019318376,0,0.119336300727094,0,0,0.330111481278983,0,0,0.325201198675547
"220","219",0,0.464868121987613,0.148252352955191,0,0.178842178135822,0,0,0.208037346921374,0,0,0,0
"221","220",0.432517275587829,0.567482724412171,0,0,0,0,0,0,0,0,0,0
"222","221",0,0,0,0.173458548061173,0,0,0.382409117712893,0.224787031819577,0.219345302406357,0,0,0
"223","222",0.254451672787548,0.0988977788567121,0.148600985053895,0,0.211998258544578,0,0,0,0.286051304757266,0,0,0
"224","223",0,0.145082348623662,0,0,0,0.196646066390009,0,0,0.406369807151763,0,0,0.251901777834566
"225","224",0.303918049312443,0.107136869345066,0.155691700193649,0,0,0,0,0,0.121901902084008,0,0.10386771509475,0.207483763970085
"226","225",0,0.188753266918574,0,0,0,0.168104999442993,0.347719254930208,0,0,0,0,0.295422478708224
"227","226",0.257419319023643,0.269446216941034,0,0,0,0,0.192581216595007,0,0.280553247440316,0,0,0
"228","227",0.285354098452334,0.219375446936594,0.172355992581386,0,0,0,0,0.270274735859471,0,0,0.0526397261702145,0
"229","228",0.362996328382145,0,0,0,0,0.274803965897979,0,0,0.178592554450611,0,0,0.183607151269264
"230","229",0,0.622376046295608,0,0,0,0.20607638805841,0,0,0.171547565645982,0,0,0
"231","230",0,0.342378871617839,0.240931197743146,0.244708880979594,0,0,0,0,0.17198104965942,0,0,0
"232","231",0,0.255971620253558,0,0,0.302783373148956,0.240363265209755,0,0,0.200881741387731,0,0,0
"233","232",0,0.556417894833449,0,0.443582105166551,0,0,0,0,0,0,0,0
"234","233",0.511054760342423,0,0,0.257032344819346,0,0,0,0.231912894838231,0,0,0,0
"235","234",0.67381783906742,0,0,0,0,0,0,0.32618216093258,0,0,0,0
"236","235",0.540822955060105,0,0.25194771763982,0,0,0,0,0,0.207229327300075,0,0,0
"237","236",0,0.169420870408956,0.224875084976174,0,0.60570404461487,0,0,0,0,0,0,0
"238","237",0,0,0,0,0,0,0.376144561331578,0.299074101619997,0.132317879052692,0,0,0.192463457995733
"239","238",0.446849816020136,0,0,0,0,0,0,0,0.368858842376316,0,0,0.184291341603549
"240","239",0,0,0.423575422555546,0,0,0.281622496508732,0,0,0.150441155297848,0,0,0.144360925637873
"241","240",0,0.209181275630311,0,0,0,0,0,0.471712806629615,0.319105917740075,0,0,0
"242","241",0.38513124428248,0.161026006573265,0,0,0.257481845334905,0,0,0,0,0,0,0.196360903809351
"243","242",0.458420842446027,0,0.17276425827409,0.148112198806121,0,0,0.220702700473762,0,0,0,0,0
"244","243",0,0,0,0,0.290524234695514,0,0.16603447606207,0.14239511079965,0.242184002070711,0,0,0.158862176372055
"245","244",0,0,0,0,0.179465041827023,0,0,0,0,0,0,0.820534958172977
"246","245",0,0.318786119347138,0.257565636135726,0,0,0,0.25578705029764,0,0,0,0,0.167861194219496
"247","246",0,0.409137070719716,0.18886415558907,0,0.147946401321565,0.254052372369649,0,0,0,0,0,0
"248","247",0.395573190641586,0,0.193575591442379,0,0,0.220796188293053,0,0,0.190055029622982,0,0,0
"249","248",0,0,0.340202638951424,0,0,0,0,0,0,0.255072532665737,0.404724828382839,0
"250","249",0.302022578546197,0,0,0,0.30973773844548,0,0,0,0,0.388239683008323,0,0
"251","250",0,0,0,0.325126511482583,0,0,0.214550463647195,0,0,0.376224639678693,0.0840983851915289,0
"252","251",0,0,0.15905012648419,0,0.372366818985818,0,0,0,0,0,0.468583054529992,0
"253","252",0.162701977392344,0,0,0,0.291018565421841,0,0,0,0,0,0.546279457185814,0
"254","253",0.403762446286894,0,0,0,0.215947220015842,0,0,0,0,0,0.380290333697264,0
"255","254",0.800405301539099,0,0,0,0.163473897712389,0,0,0,0,0,0.0361208007485122,0
"256","255",0.813787991250897,0,0,0,0,0,0,0,0,0,0.186212008749103,0
"257","256",0.881569750348734,0,0,0,0,0,0,0,0,0,0.118430249651266,0
"258","257",0.677452350022354,0,0,0,0.322547649977646,0,0,0,0,0,0,0
"259","258",0.359230800229375,0.143237872763818,0,0,0,0,0,0,0,0,0.497531327006807,0
"260","259",0.355048914410659,0,0.644951085589341,0,0,0,0,0,0,0,0,0
"261","260",0,0,0.395231840067041,0,0.195190458375214,0,0,0,0,0.183831490739097,0.225746210818648,0
"262","261",0,0,0.280000750867902,0,0,0,0,0,0,0.308530826572665,0.411468422559433,0
"263","262",0.249048451108246,0,0,0,0.428512421904786,0,0,0,0,0,0.322439126986968,0
"264","263",0,0.266195576523101,0.383767810703132,0,0,0,0,0,0,0.209977795853365,0.140058816920403,0
"265","264",0.330943739153936,0,0.403301850931981,0,0,0,0,0,0,0,0.265754409914084,0
"266","265",0.683006275491846,0,0.259767701727009,0,0,0,0,0,0,0,0.0572260227811442,0
"267","266",0.46844012860354,0,0,0,0.228949380548073,0,0,0,0,0,0.302610490848388,0
"268","267",0.855182141259319,0,0,0,0,0,0,0,0,0,0.144817858740681,0
